fid,species,qr_code_id,tree_image,comment,odk_KEY,x_32632,y_32632,diameter_m,tls_treeheight,plot_id,tree_id,full_id,elevation
795,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/13_4,1728984527812.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[34],416750.37066046,5346688.15823629,0.0604788783749202,,13,4,13_4,523.500915527344
796,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_3,1728984628726.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[35],416748.996112628,5346688.08310012,0.636619772367581,,13,3,13_3,523.669982910156
797,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/13_2,1728984796974.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[37],416748.56184736,5346693.3430275,0.0604788783749202,,13,2,13_2,523.269409179688
798,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/13_36,1728984991053.jpg,Sp,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[39],416748.5049,5346680.434,0.222816920328653,28.44475454,13,36,13_36,523.700256347656
799,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/13_37,1728985114299.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[40],416744.1089,5346680.126,0.337408479354818,33.02106674,13,37,13_37,523.909790039062
800,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/13_38,1728985202008.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[41],416744.1052,5346676.295,0.15278874536822,31.90391919,13,38,13_38,523.904418945312
801,Douglas Fir,https://dt.unr.uni-freiburg.de/ecosense/13_39,1728985308353.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[42],416745.4225,5346674.983,0.404253555453414,34.88425012,13,39,13_39,523.955688476562
802,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/13_40,1728985405550.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[43],416744.8212,5346672.379,0.276929600979898,30.66250196,13,40,13_40,524.078063964844
803,Larch,https://dt.unr.uni-freiburg.de/ecosense/13_35,1728985556580.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[44],416752.3074,5346676.334,0.560225399683472,32.19666019,13,35,13_35,523.892211914062
804,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_34,1728985623180.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[45],416756.816559849,5346672.87904551,0.0636619772367581,27.2889866,13,34,13_34,523.71533203125
805,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_51,1728985792372.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[46],416761.8695,5346673.716,0.140056349920868,31.10928929,13,51,13_51,523.591430664062
806,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_52,1728985849396.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[47],416764.1878,5346676.207,0.12095775674984,30.56116331,13,52,13_52,523.358825683594
807,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_53,1728985930960.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[48],416765.2892,5346672.364,0.480647928137524,31.70729353,13,53,13_53,523.534240722656
808,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_54,1728986022464.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[49],416763.8753,5346671.177,0.101859163578813,31.27197968,13,54,13_54,523.488952636719
809,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_55,1728986101562.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[50],416760.9313,5346669.937,0.47109863155201,31.12819755,13,55,13_55,523.789733886719
810,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_56,1728986150931.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[51],416760.7331,5346669.42,0.0827605704077856,30.66262549,13,56,13_56,523.704833984375
811,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_60,1728986300096.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[52],416770.0161,5346670.033,0.480647928137524,30.12763728,13,60,13_60,523.195129394531
812,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_61,1728986375669.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[53],416771.2235,5346668.007,0.101859163578813,29.94666609,13,61,13_61,523.102661132812
813,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_62,1728986450682.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[54],416771.2235,5346668.007,0.111408460164327,29.94666609,13,62,13_62,523.102661132812
814,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_63,1728986529293.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[55],416774.1572,5346670.918,0.159154943091895,30.23767684,13,63,13_63,522.826477050781
815,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_64,1728986640493.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[56],416773.6612,5346676.878,0.111408460164327,31.68837363,13,64,13_64,522.530334472656
816,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_65,1728986734233.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[57],416775.8402,5346678.519,0.62388737692023,32.03043564,13,65,13_65,522.658264160156
817,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_66,1728986863963.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[58],416772.2792,5346662.778,0.413802852038928,29.31976619,13,66,13_66,523.116760253906
818,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_67,1728986945591.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[59],416770.3047,5346661.989,0.124140855611678,29.08467791,13,67,13_67,523.174377441406
819,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_68,1728987043308.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[60],416768.431595124,5346662.94134685,0.321492985045629,,13,68,13_68,523.310913085938
820,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_69,1728987104258.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[61],416767.419585916,5346660.33954011,0.178253536262923,,13,69,13_69,523.408447265625
821,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_70,1728987190376.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[62],416771.8362,5346660.108,0.0923098669932993,28.08660416,13,70,13_70,523.101196289062
822,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_71,1728987296694.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[63],416770.140797555,5346654.21213617,0.0891267681314614,28.40307746,13,71,13_71,523.324340820312
823,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_72,1728987373344.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[64],416769.2323,5346655.067,0.436084544071793,28.10517542,13,72,13_72,523.417114257812
824,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_73,1728987449122.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[65],416767.4654,5346655.867,0.0859436692696235,28.27680993,13,73,13_73,523.417236328125
825,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_74,1728987498109.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[66],416767.2095,5346654.845,0.13687325105903,28.44172478,13,74,13_74,523.428955078125
826,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_75,1728987570071.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[67],416766.6998,5346653.566,0.0604788783749202,31.78123777,13,75,13_75,523.461181640625
827,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_76,1728993619767.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[68],416762.23941413,5346660.46289124,0.066845076098596,,13,76,13_76,523.73974609375
828,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_77,1728994542636.jpg,Qr code broke,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[69],416760.866209219,5346660.16849754,0.143239448782706,,13,77,13_77,523.848266601562
829,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_78,1728994619086.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[70],416759.2063,5346659.579,0.518845114479579,29.88308271,13,78,13_78,524.021423339844
830,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_79,1728994735240.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[71],416753.0518,5346658.673,0.140056349920868,26.58214574,13,79,13_79,524.160461425781
831,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_80,1728994836834.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[72],416746.0661,5346655.951,0.480647928137524,29.11386551,13,80,13_80,524.392578125
832,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/13_42,1728995037156.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[73],416741.8332,5346662.741,0.490197224723038,32.41185865,13,42,13_42,524.472351074219
833,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/13_43,1728995131330.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[74],416744.552,5346661.555,0.111408460164327,32.58019337,13,43,13_43,524.259399414062
834,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_45,1728995225612.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[75],416750.945910936,5346663.20724665,0.413802852038928,,13,45,13_45,524.189147949219
835,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_46,1728995357384.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[76],416752.6577,5346663.293,0.175070437401085,29.49092816,13,46,13_46,524.049072265625
836,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_44,1728995486037.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[77],416750.3825,5346666.202,0.229183118052329,27.33795621,13,44,13_44,524.067626953125
837,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_47,1728995830512.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[80],416756.601240956,5346666.10810596,0.455183137242821,,13,47,13_47,523.879760742188
838,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_48,1728996018928.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[81],416755.5003,5346669.68,0.461549334966496,29.57325086,13,48,13_48,523.957946777344
839,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_49,1728996187722.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[82],416754.7123,5346670.372,0.0636619772367581,29.50599335,13,49,13_49,523.816223144531
840,Silver Fir,https://dt.unr.uni-freiburg.de/ecosense/13_41,1728996366546.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[83],416748.0871,5346670.863,0.0954929658551372,26.41799538,13,41,13_41,523.925903320312
841,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_50,1728996547170.jpg,,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[84],416759.180690109,5346671.09786098,0.111408460164327,,13,50,13_50,523.6708984375
842,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_57,1728996674016.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[85],416759.8454,5346665.207,0.162338041953733,28.49759064,13,57,13_57,523.767883300781
843,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_58,1728996786498.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[86],416757.7683,5346664.834,0.155971844230057,28.97118352,13,58,13_58,523.878540039062
844,Beech,https://dt.unr.uni-freiburg.de/ecosense/13_59,1728996886121.jpg,No fix,uuid:3466c987-40f1-44f5-b214-e3e3b6f52398/loop[87],416758.6648,5346663.852,0.15278874536822,29.57616518,13,59,13_59,523.839599609375
845,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_1,1728981550841.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[1],416693.315619659,5346758.65533862,0.0636619772367581,,7,1,7_1,516.712646484375
846,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_2,1728981726295.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[2],416691.957879468,5346757.03081961,0.337408479354818,,7,2,7_2,516.729858398438
847,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_3,1728981944738.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[3],416695.316452703,5346758.70546251,0.0732112738222719,,7,3,7_3,517.038513183594
848,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_4,1728982086507.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[4],416694.2957,5346756.997,0.146422547644544,27.03177794,7,4,7_4,517.030700683594
849,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_5,1728982199957.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[5],416694.54,5346756.295,0.0604788783749202,26.40858649,7,5,7_5,517.046264648438
850,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_6,1728982278516.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[6],416694.439108061,5346755.34322948,0.308760589598277,,7,6,7_6,517.144226074219
851,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_9,1728982346324.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[7],416701.013031053,5346757.6452438,0.130507053335354,27.1523237,7,9,7_9,517.794921875
852,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_8,1728982533916.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[8],416700.49027966,5346757.23434324,0.33422538049298,,7,8,7_8,517.686401367188
853,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_15,1728982606120.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[9],416700.463921999,5346756.48141995,0.0636619772367581,,7,15,7_15,517.659973144531
854,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_7,1728982691990.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[10],416695.828563591,5346754.60571188,0.101859163578813,25.57389776,7,7,7_7,517.2919921875
855,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_10,1728982775514.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[11],416702.4764,5346756.848,0.127323954473516,26.03716639,7,10,7_10,517.862670898438
856,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_11,1728982877730.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[12],416705.2912,5346757.134,0.155971844230057,27.73255757,7,11,7_11,518.1005859375
857,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_12,1728982993392.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[13],416704.0446,5346755.137,0.0604788783749202,24.9844809,7,12,7_12,518.026489257812
858,Spruce,https://dt.unr.uni-freiburg.de/ecosense/7_13,1728983076895.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[14],416705.339494329,5346753.88636696,0.499746521308551,,7,13,7_13,518.2685546875
859,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_14,1728983169955.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[15],416703.1725,5346750.885,0.324676083907466,25.05079378,7,14,7_14,518.248168945312
860,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_16,1728983269982.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[16],416701.166656894,5346750.9815623,0.070028174960434,,7,16,7_16,517.989074707031
861,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_17,1728983456990.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[17],416700.2044,5346749.534,0.0986760647169751,25.32052377,7,17,7_17,518.055969238281
862,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_18,1728983536506.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[18],416699.3152,5346750.533,0.178253536262923,24.56450411,7,18,7_18,517.884826660156
863,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_19,1728983626667.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[19],416703.803119897,5346748.4413305,0.114591559026165,,7,19,7_19,518.336975097656
864,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_20,1728983694046.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[20],416708.128905781,5346749.69753264,0.0986760647169751,,7,20,7_20,518.57958984375
865,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_21,1728983809038.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[21],416710.2575,5346753.391,0.0795774715459477,26.67302393,7,21,7_21,518.587829589844
866,Spruce,https://dt.unr.uni-freiburg.de/ecosense/7_22,1728983882534.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[22],416712.246,5346753.026,0.493380323584876,31.97730237,7,22,7_22,518.859436035156
867,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_23,1728983999237.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[23],416712.364746118,5346748.06045589,0.499746521308551,,7,23,7_23,519.207153320312
868,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_24,1728984062198.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[24],416715.0116,5346752.381,0.181436635124761,23.53062986,7,24,7_24,519.070861816406
869,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_25,1728984144113.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[25],416715.2858,5346746.845,0.140056349920868,26.25157296,7,25,7_25,519.361999511719
870,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_26,1728984204139.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[26],416714.9942,5346744.872,0.226000019190491,28.26426242,7,26,7_26,519.341125488281
871,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_27,1728984293496.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[27],416716.7109,5346747.337,0.0827605704077856,26.80776954,7,27,7_27,519.399963378906
872,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_28,1728984374524.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[28],416719.1007,5346749.323,0.133690152197192,28.69062241,7,28,7_28,519.462463378906
873,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_29,1728984443342.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[29],416718.8725,5346753.318,0.378788764558711,28.64881455,7,29,7_29,519.383422851562
874,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_30,1728984510252.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[30],416720.9331,5346752.18,0.216450722604978,27.99493471,7,30,7_30,519.431030273438
875,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_31,1728984600026.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[31],416723.6264,5346754.645,0.452000038380983,28.93239304,7,31,7_31,519.709350585938
876,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_32,1728984681463.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[32],416723.2504,5346752.861,0.105042262440651,28.99907328,7,32,7_32,519.604797363281
877,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_33,1728984771690.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[33],416719.1019,5346744.142,0.372422566835035,29.32617617,7,33,7_33,519.700805664062
878,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_34,1728984866361.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[34],416716.9732,5346736.477,0.620704278058392,30.05138182,7,34,7_34,520.183654785156
879,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_35,1728984984581.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[35],416712.2256,5346737.891,0.101859163578813,29.79558621,7,35,7_35,519.527587890625
880,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_36,1728985116264.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[36],416710.8099,5346738.563,0.308760589598277,28.51013985,7,36,7_36,519.431823730469
881,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_37,1728985271596.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[37],416701.6941,5346743.027,0.369239467973197,26.04053192,7,37,7_37,518.507446289062
882,Oak,https://dt.unr.uni-freiburg.de/ecosense/7_38,1728985369012.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[38],416695.099,5346745.844,0.372422566835035,27.17705218,7,38,7_38,517.811401367188
883,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_39,1728985445016.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[39],416694.672113423,5346747.05266361,0.0827605704077856,,7,39,7_39,517.7607421875
884,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_40,1728985512539.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[40],416693.2006,5346745.686,0.0891267681314614,27.86433789,7,40,7_40,517.642272949219
885,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_41,1728985594727.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[41],416691.4305,5346747.202,0.146422547644544,27.44953022,7,41,7_41,517.3203125
886,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_43,1728985812502.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[42],416690.5984,5346749.566,0.47109863155201,28.91659783,7,43,7_43,517.264282226562
887,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_44,1728985935686.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[43],416692.6954,5346743.149,0.101859163578813,26.51580713,7,44,7_44,517.699951171875
888,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_45,1728986047404.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[44],416693.0571,5346738.845,0.133690152197192,25.97135321,7,45,7_45,518.014587402344
889,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_46,1728986135312.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[45],416692.5189,5346741.121,0.302394391874601,26.8100074,7,46,7_46,517.835388183594
890,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_47,1728986226484.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[46],416690.5333,5346741.579,0.143239448782706,25.68155359,7,47,7_47,517.608642578125
891,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_48,1728986400915.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[47],416690.7692,5346739.135,0.0572957795130823,26.31901483,7,48,7_48,517.775756835938
892,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_49,1728986477724.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[48],416688.9641,5346738.487,0.143239448782706,25.6252881,7,49,7_49,517.613464355469
893,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_50,1728986546013.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[49],416691.5057,5346738.599,0.203718327157626,26.39510812,7,50,7_50,517.858154296875
894,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_51,1728986629715.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[50],416692.933569217,5346734.33831583,0.0859436692696235,27.16362899,7,51,7_51,518.352722167969
895,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_52,1728986696257.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[51],416691.215941109,5346737.86239706,0.101859163578813,27.16362899,7,52,7_52,517.906860351562
896,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_53,1728986891650.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[52],416688.6802,5346734.873,0.162338041953733,27.93739935,7,53,7_53,517.906005859375
897,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_54,1728986968401.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[53],416689.8287,5346735.166,0.458366236104659,27.99349321,7,54,7_54,518.09619140625
898,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_55,1728987034059.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[54],416693.07374764,5346734.19380654,0.155971844230057,24.0369081,7,55,7_55,518.352722167969
899,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_56,1728987137958.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[55],416697.1443,5346737.074,0.114591559026165,27.64075837,7,56,7_56,518.524719238281
900,Larch,https://dt.unr.uni-freiburg.de/ecosense/7_58,1728987222702.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[56],416698.2877,5346736.341,0.432901445209955,28.44474096,7,58,7_58,518.764831542969
901,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_57,1728987335015.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[57],416698.9549,5346738.701,0.190985931710274,27.54352017,7,57,7_57,518.4794921875
902,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_59,1728987419330.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[58],416701.951540255,5346731.38219038,0.315126787321953,,7,59,7_59,519.438415527344
903,Spruce,https://dt.unr.uni-freiburg.de/ecosense/7_60,1728987530236.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[59],416706.9743,5346732.637,0.445633840657307,31.76983985,7,60,7_60,519.572082519531
904,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_61,1728991087478.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[60],416709.2268,5346730.342,0.143239448782706,26.5338697,7,61,7_61,519.83251953125
905,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_62,1728991170244.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[61],416711.5924,5346728.865,0.353323973664008,28.53668744,7,62,7_62,520.111267089844
906,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_63,1728991248211.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[62],416715.2891,5346729.164,0.12095775674984,28.9958766,7,63,7_63,520.346618652344
907,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_64,1728991306245.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[63],416715.2758,5346726.449,0.340591578216656,28.05740096,7,64,7_64,520.518615722656
908,Beech,https://dt.unr.uni-freiburg.de/ecosense/7_65,1728991369890.jpg,,uuid:4a5396cf-02f0-4e62-b576-733cc5e3119d/loop[64],416713.099439881,5346725.91357009,0.0763943726841098,27.13838744,7,65,7_65,520.2919921875
