---,TimeStamp,Value,Parameter,TimeseriesID
12285,"2025-02-28 08:45:00","4.53","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12286,"2025-02-28 09:00:00","4.57","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12287,"2025-02-28 09:15:00","4.57","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12288,"2025-02-28 09:30:00","4.58","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12289,"2025-02-28 09:45:00","4.61","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12290,"2025-02-28 10:00:00","4.63","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12291,"2025-02-28 10:15:00","4.61","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12292,"2025-02-28 10:30:00","4.64","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12293,"2025-02-28 10:45:00","4.63","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12294,"2025-02-28 11:00:00","4.63","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12295,"2025-02-28 11:15:00","4.71","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12296,"2025-02-28 11:30:00","4.71","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12297,"2025-02-28 11:45:00","4.71","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12298,"2025-02-28 12:00:00","4.74","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12299,"2025-02-28 12:15:00","4.78","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12300,"2025-02-28 12:30:00","4.81","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12301,"2025-02-28 12:45:00","4.82","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12302,"2025-02-28 13:00:00","4.83","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12303,"2025-02-28 13:15:00","4.85","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12304,"2025-02-28 13:30:00","4.89","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12305,"2025-02-28 13:45:00","4.87","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12306,"2025-02-28 14:00:00","4.89","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12307,"2025-02-28 14:15:00","4.9","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12308,"2025-02-28 14:30:00","4.95","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12309,"2025-02-28 14:45:00","4.89","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12310,"2025-02-28 15:00:00","4.86","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12311,"2025-02-28 15:15:00","4.82","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12312,"2025-02-28 15:30:00","4.85","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12313,"2025-02-28 15:45:00","4.86","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12314,"2025-02-28 16:00:00","4.89","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12315,"2025-02-28 16:15:00","4.87","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12316,"2025-02-28 16:30:00","4.84","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12317,"2025-02-28 16:45:00","4.85","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12318,"2025-02-28 17:00:00","4.85","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12319,"2025-02-28 17:15:00","4.78","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12320,"2025-02-28 17:30:00","4.8","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12321,"2025-02-28 17:45:00","4.75","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12322,"2025-02-28 18:00:00","4.78","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12323,"2025-02-28 18:15:00","4.77","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12324,"2025-02-28 18:30:00","4.76","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12325,"2025-02-28 18:45:00","4.72","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12326,"2025-02-28 19:00:00","4.71","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12327,"2025-02-28 19:15:00","4.68","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12328,"2025-02-28 19:30:00","4.7","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12329,"2025-02-28 19:45:00","4.7","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12330,"2025-02-28 20:00:00","4.64","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12331,"2025-02-28 20:15:00","4.65","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12332,"2025-02-28 20:30:00","4.63","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12333,"2025-02-28 20:45:00","4.59","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12334,"2025-02-28 21:00:00","4.55","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12335,"2025-02-28 21:15:00","4.53","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12336,"2025-02-28 21:30:00","4.51","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12337,"2025-02-28 21:45:00","4.49","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12338,"2025-02-28 22:00:00","4.46","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12339,"2025-02-28 22:15:00","4.46","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12340,"2025-02-28 22:30:00","4.42","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12341,"2025-02-28 22:45:00","4.39","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12342,"2025-02-28 23:00:00","4.35","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12343,"2025-02-28 23:15:00","4.33","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12344,"2025-02-28 23:30:00","4.31","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12345,"2025-02-28 23:45:00","4.27","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12346,"2025-03-01 00:00:00","4.27","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12347,"2025-03-01 00:15:00","4.24","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12348,"2025-03-01 00:30:00","4.21","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12349,"2025-03-01 00:45:00","4.22","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12350,"2025-03-01 01:00:00","4.17","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12351,"2025-03-01 01:15:00","4.13","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12352,"2025-03-01 01:30:00","4.13","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12353,"2025-03-01 01:45:00","4.08","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12354,"2025-03-01 02:00:00","4.07","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12355,"2025-03-01 02:15:00","4.1","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12356,"2025-03-01 02:30:00","4.08","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12357,"2025-03-01 02:45:00","4.05","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12358,"2025-03-01 03:00:00","3.99","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12359,"2025-03-01 03:15:00","3.98","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12360,"2025-03-01 03:30:00","3.96","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12361,"2025-03-01 03:45:00","3.97","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12362,"2025-03-01 04:00:00","3.93","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12363,"2025-03-01 04:15:00","3.91","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12364,"2025-03-01 04:30:00","3.92","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12365,"2025-03-01 04:45:00","3.92","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12366,"2025-03-01 05:00:00","3.86","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12367,"2025-03-01 05:15:00","3.86","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12368,"2025-03-01 05:30:00","3.88","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12369,"2025-03-01 05:45:00","3.81","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12370,"2025-03-01 06:00:00","3.81","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12371,"2025-03-01 06:15:00","3.79","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12372,"2025-03-01 06:30:00","3.78","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12373,"2025-03-01 06:45:00","3.81","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12374,"2025-03-01 07:00:00","3.78","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12375,"2025-03-01 07:15:00","3.75","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12376,"2025-03-01 07:30:00","3.75","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12377,"2025-03-01 07:45:00","3.74","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12378,"2025-03-01 08:00:00","3.73","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12379,"2025-03-01 08:15:00","3.75","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12380,"2025-03-01 08:30:00","3.76","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12381,"2025-03-01 08:45:00","3.74","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12382,"2025-03-01 09:00:00","3.79","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12383,"2025-03-01 09:15:00","3.79","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12384,"2025-03-01 09:30:00","3.82","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12385,"2025-03-01 09:45:00","3.8","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12386,"2025-03-01 10:00:00","3.84","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12387,"2025-03-01 10:15:00","3.88","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12388,"2025-03-01 10:30:00","3.97","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12389,"2025-03-01 10:45:00","4.01","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12390,"2025-03-01 11:00:00","4.04","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12391,"2025-03-01 11:15:00","4.08","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12392,"2025-03-01 11:30:00","4.1","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12393,"2025-03-01 11:45:00","4.08","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12394,"2025-03-01 12:00:00","4.15","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12395,"2025-03-01 12:15:00","4.18","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12396,"2025-03-01 12:30:00","4.17","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12397,"2025-03-01 12:45:00","4.21","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12398,"2025-03-01 13:00:00","4.24","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12399,"2025-03-01 13:15:00","4.28","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12400,"2025-03-01 13:30:00","4.32","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12401,"2025-03-01 13:45:00","4.33","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12402,"2025-03-01 14:00:00","4.37","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12403,"2025-03-01 14:15:00","4.35","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12404,"2025-03-01 14:30:00","4.37","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12405,"2025-03-01 14:45:00","4.38","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12406,"2025-03-01 15:00:00","4.4","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12407,"2025-03-01 15:15:00","4.33","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12408,"2025-03-01 15:30:00","4.35","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12409,"2025-03-01 15:45:00","4.35","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12410,"2025-03-01 16:00:00","4.36","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12411,"2025-03-01 16:15:00","4.36","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12412,"2025-03-01 16:30:00","4.39","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12413,"2025-03-01 16:45:00","4.34","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12414,"2025-03-01 17:00:00","4.34","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12415,"2025-03-01 17:15:00","4.31","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12416,"2025-03-01 17:30:00","4.28","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12417,"2025-03-01 17:45:00","4.25","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12418,"2025-03-01 18:00:00","4.23","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12419,"2025-03-01 18:15:00","4.21","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12420,"2025-03-01 18:30:00","4.2","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12421,"2025-03-01 18:45:00","4.18","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12422,"2025-03-01 19:00:00","4.16","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12423,"2025-03-01 19:15:00","4.14","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12424,"2025-03-01 19:30:00","4.16","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12425,"2025-03-01 19:45:00","4.12","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12426,"2025-03-01 20:00:00","4.1","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12427,"2025-03-01 20:15:00","4.07","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12428,"2025-03-01 20:30:00","4.05","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12429,"2025-03-01 20:45:00","4.03","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12430,"2025-03-01 21:00:00","4.01","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12431,"2025-03-01 21:15:00","4.0","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12432,"2025-03-01 21:30:00","4.01","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12433,"2025-03-01 21:45:00","3.96","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12434,"2025-03-01 22:00:00","3.95","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12435,"2025-03-01 22:15:00","3.92","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12436,"2025-03-01 22:30:00","3.94","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12437,"2025-03-01 22:45:00","3.87","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12438,"2025-03-01 23:00:00","3.91","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12439,"2025-03-01 23:15:00","3.88","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12440,"2025-03-01 23:30:00","3.85","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12441,"2025-03-01 23:45:00","3.85","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12442,"2025-03-02 00:00:00","3.87","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12443,"2025-03-02 00:15:00","3.84","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12444,"2025-03-02 00:30:00","3.87","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12445,"2025-03-02 00:45:00","3.78","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12446,"2025-03-02 01:00:00","3.78","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12447,"2025-03-02 01:15:00","3.75","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12448,"2025-03-02 01:30:00","3.73","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12449,"2025-03-02 01:45:00","3.74","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12450,"2025-03-02 02:00:00","3.76","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12451,"2025-03-02 02:15:00","3.73","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12452,"2025-03-02 02:30:00","3.69","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12453,"2025-03-02 02:45:00","3.7","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12454,"2025-03-02 03:00:00","3.69","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12455,"2025-03-02 03:15:00","3.67","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12456,"2025-03-02 03:30:00","3.67","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12457,"2025-03-02 03:45:00","3.66","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12458,"2025-03-02 04:00:00","3.63","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12459,"2025-03-02 04:15:00","3.6","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12460,"2025-03-02 04:30:00","3.62","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12461,"2025-03-02 04:45:00","3.6","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12462,"2025-03-02 05:00:00","3.57","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12463,"2025-03-02 05:15:00","3.54","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12464,"2025-03-02 05:30:00","3.56","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12465,"2025-03-02 05:45:00","3.52","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12466,"2025-03-02 06:00:00","3.48","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12467,"2025-03-02 06:15:00","3.46","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12468,"2025-03-02 06:30:00","3.47","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12469,"2025-03-02 06:45:00","3.42","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12470,"2025-03-02 07:00:00","3.46","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12471,"2025-03-02 07:15:00","3.42","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12472,"2025-03-02 07:30:00","3.42","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12473,"2025-03-02 07:45:00","3.42","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12474,"2025-03-02 08:00:00","3.38","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12475,"2025-03-02 08:15:00","3.41","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12476,"2025-03-02 08:30:00","3.41","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12477,"2025-03-02 08:45:00","3.41","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12478,"2025-03-02 09:00:00","3.41","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12479,"2025-03-02 09:15:00","3.45","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12480,"2025-03-02 09:30:00","3.48","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12481,"2025-03-02 09:45:00","3.5","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12482,"2025-03-02 10:00:00","3.52","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12483,"2025-03-02 10:15:00","3.57","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12484,"2025-03-02 10:30:00","3.61","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12485,"2025-03-02 10:45:00","3.63","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12486,"2025-03-02 11:00:00","3.67","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12487,"2025-03-02 11:15:00","3.71","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12488,"2025-03-02 11:30:00","3.78","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
12489,"2025-03-02 11:45:00","3.82","SoilTemp","SoilTemp.DouglasFir_Mixed_5_edge_E@Ecosense_MixedPlot"
